Student_ID,Semester,Age,Gender,Attendance_Percentage,Previous_CGPA,Internal_Marks,Assignment_Completion,Study_Hours_Per_Week,Backlogs,Stress_Level,Motivation_Level,Sleep_Hours,Family_Support,Internet_Access,Extracurricular,Financial_Difficulty,Mental_Wellbeing,Screen_Time_Hours,Commute_Time_Minutes,Academic_Risk
S03996,6,17,Female,69,6.3,56,79,11,0,6,6,4.4,Yes,Yes,Yes,No,3,3.2,36,0
S03997,4,24,Female,77,6.26,59,100,7,2,7,7,6.0,Yes,Yes,No,No,5,3.7,26,0
S03998,6,18,Female,45,6.66,77,76,10,0,3,8,6.7,Yes,Yes,No,Yes,6,6.1,43,0
S03999,4,20,Female,78,6.13,79,100,12,1,4,4,7.8,Yes,Yes,No,Yes,2,5.7,20,0
S04000,8,23,Female,66,8.2,62,63,22,1,5,6,7.8,Yes,Yes,Yes,No,1,8.8,13,0
S04001,7,17,Female,63,7.16,66,71,13,2,2,4,6.8,Yes,Yes,Yes,Yes,6,5.9,22,0
S04002,6,17,Male,59,8.93,61,100,4,1,5,1,8.7,Yes,Yes,No,No,2,8.1,38,1
S04003,6,22,Female,79,6.16,83,58,14,0,8,4,5.6,Yes,Yes,No,Yes,8,1.0,31,1
S04004,5,21,Female,78,8.53,65,77,7,1,6,3,6.4,Yes,Yes,Yes,No,5,4.7,16,0
S04005,3,17,Male,100,7.31,57,58,19,2,5,8,5.0,Yes,Yes,No,No,8,6.3,39,0
S04006,1,21,Male,81,5.35,61,78,19,0,3,6,5.2,Yes,Yes,Yes,No,3,4.4,19,0
S04007,7,18,Male,84,5.65,66,80,10,0,2,7,7.4,No,Yes,Yes,No,5,3.9,20,0
S04008,4,23,Male,90,5.32,61,61,17,0,2,5,6.5,No,Yes,No,No,4,3.8,34,0
S04009,3,22,Male,86,7.78,60,100,29,0,2,8,5.2,Yes,Yes,Yes,No,5,4.0,36,0
S04010,7,17,Female,82,7.54,76,78,3,3,6,7,7.9,Yes,Yes,No,No,4,1.8,60,0
S04011,5,20,Male,73,9.52,56,44,25,3,5,5,5.2,Yes,Yes,Yes,No,7,3.2,8,0
S04012,5,23,Female,77,7.33,62,83,17,0,4,5,7.2,Yes,Yes,No,No,8,4.8,28,0
S04013,3,17,Male,87,6.47,92,59,18,1,3,5,6.8,No,Yes,No,No,3,8.8,23,0
S04014,8,21,Female,67,7.48,100,64,13,1,2,2,5.3,Yes,Yes,Yes,Yes,8,3.3,17,0
S04015,8,20,Female,65,6.93,43,100,21,1,4,6,7.6,Yes,Yes,Yes,Yes,8,6.2,55,0
S04016,8,22,Male,88,6.01,76,73,13,1,6,4,5.8,Yes,Yes,Yes,No,3,5.4,15,0
S04017,6,20,Male,78,7.36,51,66,16,0,6,6,6.5,Yes,Yes,No,Yes,5,6.1,32,0
S04018,6,24,Female,75,5.88,68,65,8,1,2,6,6.3,Yes,No,Yes,No,5,5.8,40,0
S04019,4,22,Male,51,6.07,74,92,16,0,4,7,7.0,Yes,No,Yes,No,7,6.7,3,0
S04020,2,21,Female,74,7.51,70,87,10,0,3,5,8.0,Yes,Yes,Yes,No,3,2.1,39,0
S04021,5,21,Male,59,6.04,73,100,9,1,5,4,7.0,Yes,Yes,No,No,6,6.3,35,0
S04022,2,19,Female,95,8.3,88,93,13,0,3,5,6.2,Yes,Yes,Yes,No,4,7.9,32,0
S04023,6,17,Male,96,7.79,55,84,17,0,7,5,8.1,Yes,Yes,No,No,8,5.3,72,0
S04024,5,20,Female,88,8.98,46,60,17,0,2,6,6.9,Yes,Yes,No,No,9,3.8,48,0
S04025,4,23,Male,68,6.58,67,65,16,0,4,5,5.7,Yes,Yes,Yes,No,2,1.3,35,0
S04026,6,20,Male,69,6.83,59,75,18,0,1,4,7.9,Yes,Yes,No,No,5,7.7,39,0
S04027,8,20,Female,62,7.81,60,63,5,1,3,6,6.9,No,Yes,No,No,1,6.1,17,0
S04028,6,20,Female,95,8.51,47,77,19,2,6,4,9.5,Yes,Yes,Yes,No,3,5.3,29,0
S04029,3,21,Male,84,8.36,57,36,11,0,6,3,7.5,Yes,Yes,Yes,No,5,7.4,32,0
S04030,7,17,Male,88,7.08,64,63,29,3,6,7,6.3,No,Yes,No,No,7,9.4,25,0
S04031,6,17,Female,97,5.91,30,69,20,1,5,7,7.2,Yes,Yes,Yes,No,6,8.3,2,0
S04032,2,23,Male,74,7.22,45,54,16,0,1,3,7.3,Yes,Yes,No,No,5,5.5,24,0
S04033,8,18,Male,59,6.34,78,53,6,0,6,4,7.7,Yes,Yes,Yes,No,8,1.8,48,1
S04034,8,18,Female,75,5.72,36,51,2,1,7,2,7.0,Yes,No,No,Yes,2,6.6,39,1
S04035,4,18,Female,97,5.71,88,75,28,0,6,3,5.3,Yes,Yes,Yes,No,8,5.9,28,0
S04036,4,23,Female,66,6.07,79,65,5,1,5,3,8.2,No,Yes,Yes,No,3,3.6,22,1
S04037,3,17,Male,82,5.82,70,91,18,1,2,6,8.8,Yes,Yes,Yes,No,6,3.7,53,0
S04038,8,22,Male,69,8.48,62,73,36,1,4,6,7.1,No,Yes,Yes,No,6,5.8,43,0
S04039,5,21,Male,90,7.72,79,100,11,2,7,3,7.1,Yes,Yes,Yes,No,6,4.5,15,0
S04040,6,23,Female,55,6.51,99,82,23,0,3,1,7.2,Yes,Yes,Yes,No,6,5.0,12,0
S04041,2,23,Male,98,5.87,71,64,24,0,4,9,7.7,Yes,Yes,No,Yes,9,7.3,27,0
S04042,1,24,Male,78,7.85,95,77,23,0,2,8,7.9,No,Yes,No,No,7,3.7,40,0
S04043,4,20,Male,79,5.61,79,78,22,1,5,7,5.1,No,Yes,No,No,4,3.1,52,0
S04044,6,24,Male,76,6.56,73,94,28,0,8,4,6.5,Yes,Yes,Yes,Yes,6,7.1,0,0
S04045,8,19,Male,79,6.03,70,56,14,0,6,6,6.3,Yes,Yes,No,Yes,9,6.2,60,0
S04046,8,23,Female,65,8.67,68,86,20,1,4,4,8.7,Yes,Yes,No,No,6,8.6,5,0
S04047,2,19,Female,84,6.41,44,58,1,0,5,4,6.9,Yes,Yes,Yes,No,5,6.0,31,1
S04048,4,19,Male,63,7.93,54,71,15,0,6,6,7.0,Yes,Yes,No,No,5,1.2,19,0
S04049,2,24,Male,61,6.25,69,100,27,1,3,3,6.7,Yes,Yes,Yes,No,10,6.2,52,0
S04050,8,19,Female,81,7.82,90,64,14,1,6,6,6.1,Yes,Yes,Yes,No,6,5.5,47,0
S04051,3,21,Female,64,7.87,48,43,22,0,4,4,6.7,Yes,Yes,No,No,3,5.6,73,1
S04052,7,24,Male,77,7.45,91,84,11,0,9,7,6.3,No,Yes,Yes,No,7,3.3,58,0
S04053,6,23,Male,77,7.65,72,65,14,0,5,5,7.3,Yes,Yes,No,Yes,6,7.4,48,0
S04054,3,22,Male,71,7.39,82,77,17,1,4,6,6.8,Yes,Yes,No,No,3,7.0,37,0
S04055,8,18,Female,93,6.9,35,100,13,1,5,3,6.4,Yes,Yes,No,No,8,6.4,51,0
S04056,7,22,Female,73,8.14,71,100,25,1,3,8,5.9,Yes,Yes,Yes,No,6,6.2,33,0
S04057,1,24,Female,97,7.13,57,100,24,1,3,6,7.3,No,Yes,Yes,Yes,1,7.3,75,0
S04058,6,22,Male,76,7.2,73,58,15,2,8,8,7.9,Yes,Yes,Yes,No,3,3.4,15,0
S04059,2,18,Male,63,6.39,48,72,17,3,2,3,7.7,Yes,Yes,No,Yes,3,6.0,38,1
S04060,7,23,Male,87,7.98,63,66,14,2,6,9,7.0,Yes,Yes,No,No,9,3.5,53,0
S04061,3,20,Female,58,7.46,63,71,14,2,2,4,6.4,Yes,Yes,No,No,5,4.9,21,0
S04062,3,20,Female,62,7.1,100,93,12,0,5,5,6.3,Yes,Yes,Yes,No,7,6.4,29,0
S04063,3,23,Male,75,6.96,69,86,15,3,4,6,7.6,Yes,Yes,Yes,Yes,4,9.0,56,0
S04064,2,24,Male,58,5.58,60,78,18,1,6,7,5.3,Yes,Yes,No,No,6,3.9,44,1
S04065,3,21,Male,100,7.55,78,61,29,0,3,10,6.0,Yes,Yes,Yes,Yes,5,5.6,35,0
S04066,5,18,Male,78,6.17,79,100,8,1,4,6,8.9,Yes,Yes,Yes,No,3,5.4,45,0
S04067,7,18,Female,60,6.58,66,60,29,1,5,5,6.3,Yes,Yes,No,No,5,3.6,65,0
S04068,4,17,Male,95,7.16,75,91,17,0,2,3,7.2,Yes,Yes,No,No,4,5.3,15,0
S04069,6,20,Male,70,7.86,86,68,16,0,3,8,6.7,No,Yes,No,No,6,7.6,65,0
S04070,2,23,Male,82,5.29,63,100,16,0,5,3,6.0,Yes,Yes,Yes,No,3,6.3,14,0
S04071,1,17,Female,91,4.0,54,62,4,0,4,10,6.5,Yes,Yes,Yes,Yes,4,4.1,40,0
S04072,2,22,Female,84,8.5,61,64,19,2,4,3,6.5,No,Yes,No,No,5,6.8,50,0
S04073,2,21,Male,78,7.68,62,77,5,2,3,8,6.8,Yes,Yes,Yes,No,3,2.6,38,0
S04074,5,24,Male,96,4.0,90,35,20,2,3,7,6.6,No,Yes,Yes,Yes,1,5.3,7,1
S04075,2,19,Male,91,5.75,87,53,19,2,6,4,7.6,Yes,Yes,Yes,Yes,6,5.0,47,1
S04076,4,18,Female,84,7.72,30,77,14,0,5,2,7.3,No,Yes,No,Yes,8,3.8,29,0
S04077,8,24,Male,78,7.87,84,86,23,1,3,5,7.1,Yes,Yes,No,No,5,6.7,46,0
S04078,3,18,Female,66,6.91,82,55,11,1,4,5,4.8,Yes,Yes,Yes,Yes,8,3.2,58,0
S04079,4,20,Male,63,6.08,78,55,28,1,3,5,6.9,Yes,Yes,No,Yes,5,7.2,0,1
S04080,4,19,Male,82,5.45,68,45,28,2,6,7,7.9,Yes,Yes,Yes,No,6,4.2,48,1
S04081,2,17,Male,59,8.19,60,59,19,0,7,3,6.4,Yes,Yes,No,No,10,5.1,65,1
S04082,3,22,Male,82,6.34,33,92,18,0,5,6,6.2,Yes,Yes,No,No,4,5.8,30,0
S04083,6,24,Female,87,6.39,96,91,7,3,6,7,6.3,Yes,Yes,Yes,No,7,6.1,50,0
S04084,2,23,Male,90,7.71,57,76,7,2,6,5,7.2,Yes,Yes,No,No,6,7.5,28,0
S04085,6,24,Male,83,7.84,60,80,22,0,1,4,8.4,Yes,Yes,No,Yes,10,8.6,0,0
S04086,7,19,Female,77,7.66,81,56,17,0,3,4,6.5,Yes,Yes,Yes,Yes,7,5.7,15,0
S04087,3,23,Male,73,7.4,66,78,17,2,9,6,8.0,Yes,Yes,Yes,No,6,2.5,31,0
S04088,4,24,Female,62,6.38,87,100,23,1,4,8,6.0,Yes,Yes,No,No,5,7.9,39,0
S04089,2,22,Male,79,6.87,75,68,15,1,6,6,7.7,Yes,Yes,No,No,3,4.1,30,0
S04090,4,22,Male,76,7.76,84,87,8,1,7,7,7.3,Yes,Yes,Yes,Yes,4,4.9,33,0
S04091,5,20,Female,84,6.71,63,92,1,1,3,6,6.5,No,Yes,No,No,10,4.8,54,0
S04092,5,22,Male,63,7.06,54,81,9,3,6,4,6.4,Yes,Yes,No,Yes,6,3.7,63,1
S04093,7,21,Male,65,7.83,69,100,17,0,7,7,4.6,Yes,Yes,No,No,8,6.5,43,0
S04094,8,17,Female,68,7.67,71,60,4,1,6,3,5.3,No,Yes,No,No,6,9.3,30,1
S04095,2,17,Female,75,8.59,60,76,6,0,7,3,5.6,Yes,Yes,No,Yes,3,1.0,22,1
S04096,3,18,Female,81,6.06,100,90,21,0,5,6,6.1,Yes,Yes,No,No,4,5.1,59,0
S04097,4,24,Female,77,7.63,55,59,7,1,3,6,7.0,Yes,Yes,No,No,2,7.5,14,0
S04098,2,17,Female,58,7.57,67,74,14,0,6,6,6.3,Yes,Yes,Yes,No,6,2.9,44,0
S04099,7,22,Male,75,8.18,57,88,18,1,9,7,8.0,Yes,Yes,Yes,Yes,3,8.4,40,0
S04100,6,20,Female,77,6.16,64,95,19,1,1,5,8.6,Yes,Yes,No,No,6,9.0,44,0
S04101,7,21,Female,72,7.61,80,90,9,2,4,5,4.7,Yes,Yes,No,No,6,3.1,48,0
S04102,5,21,Female,79,6.88,59,35,14,1,5,4,6.3,Yes,Yes,No,Yes,5,3.1,24,0
S04103,5,19,Male,61,9.33,37,100,8,4,2,3,8.0,Yes,Yes,No,Yes,6,6.6,22,1
S04104,4,23,Female,82,7.91,74,75,11,1,4,5,7.0,No,Yes,No,No,8,1.6,52,0
S04105,7,24,Male,69,6.17,63,85,16,2,7,4,7.4,Yes,Yes,Yes,No,5,6.1,62,0
S04106,8,23,Female,95,5.24,42,48,24,0,3,3,8.6,Yes,Yes,Yes,No,2,7.7,21,1
S04107,5,19,Female,73,8.31,78,80,17,1,4,6,7.9,Yes,Yes,No,Yes,4,7.2,53,0
S04108,3,21,Male,62,7.56,94,77,22,0,3,8,5.7,Yes,No,Yes,No,5,5.9,39,0
S04109,5,18,Male,91,6.83,69,35,3,0,3,6,6.2,No,Yes,Yes,No,6,5.4,34,0
S04110,7,21,Female,82,7.47,87,67,15,4,7,5,7.7,Yes,Yes,No,Yes,8,3.4,31,0
S04111,6,24,Male,66,6.94,69,66,14,0,6,2,6.3,No,Yes,No,No,1,6.3,35,0
S04112,6,17,Male,94,5.49,65,55,7,0,2,4,6.8,Yes,Yes,Yes,Yes,4,5.8,7,1
S04113,6,17,Male,67,6.83,57,49,11,1,5,6,6.4,Yes,Yes,Yes,No,6,2.2,11,0
S04114,2,24,Male,55,8.19,58,81,24,0,2,5,5.7,Yes,Yes,Yes,No,6,7.5,26,0
S04115,7,21,Female,58,7.26,64,43,3,0,4,7,9.1,Yes,Yes,No,No,4,2.1,32,1
S04116,8,23,Female,83,6.94,100,91,14,3,4,7,6.1,Yes,Yes,Yes,No,5,3.2,33,0
S04117,6,24,Male,68,7.48,74,91,8,0,6,8,7.2,Yes,Yes,No,No,3,8.8,40,0
S04118,5,18,Female,74,6.85,70,100,20,0,5,2,6.0,Yes,Yes,No,Yes,3,5.3,23,0
S04119,8,22,Female,75,6.39,87,65,11,1,4,9,9.5,No,Yes,Yes,Yes,5,3.6,79,0
S04120,6,17,Female,76,7.5,93,44,16,0,8,6,6.0,No,Yes,Yes,Yes,6,4.6,31,0
S04121,2,21,Male,68,7.03,67,95,1,4,5,7,8.3,No,Yes,Yes,No,9,9.1,27,0
S04122,2,18,Male,61,5.88,77,47,21,0,5,5,6.6,Yes,Yes,Yes,No,5,8.2,37,1
S04123,6,19,Male,92,7.45,77,57,12,0,7,3,7.6,Yes,Yes,Yes,Yes,3,2.4,27,0
S04124,2,23,Male,89,6.17,53,89,19,2,2,5,8.4,No,Yes,Yes,Yes,7,3.3,41,0
S04125,3,24,Male,79,6.5,46,78,30,0,3,6,7.0,No,Yes,No,No,5,6.2,5,0
S04126,7,24,Male,85,7.19,63,63,11,0,7,3,7.5,Yes,Yes,Yes,Yes,2,5.3,20,0
S04127,1,20,Female,93,7.27,100,64,12,1,2,5,6.4,Yes,Yes,No,No,4,5.7,38,0
S04128,5,18,Male,61,7.01,69,72,25,1,2,5,6.1,Yes,Yes,No,No,6,5.1,22,0
S04129,8,21,Female,93,8.06,84,85,15,1,5,9,6.8,No,Yes,Yes,No,5,7.8,13,0
S04130,8,24,Female,70,7.71,88,66,4,1,6,2,7.6,Yes,No,No,No,6,5.4,98,0
S04131,7,17,Female,71,8.47,45,82,8,1,3,8,7.7,Yes,Yes,Yes,Yes,7,1.0,70,0
S04132,4,21,Male,68,7.3,51,58,11,0,3,5,5.8,Yes,Yes,Yes,No,4,7.5,16,0
S04133,3,18,Male,79,8.02,62,60,25,1,9,8,5.9,No,Yes,No,No,4,2.6,86,0
S04134,2,23,Male,81,6.84,58,89,21,1,2,5,7.7,Yes,Yes,Yes,No,7,5.1,48,0
S04135,6,19,Female,77,8.59,77,69,23,2,4,4,6.7,No,Yes,Yes,Yes,2,4.1,35,0
S04136,6,17,Female,100,5.84,70,100,18,1,7,8,5.6,No,Yes,No,Yes,6,4.0,34,0
S04137,2,19,Male,96,7.11,89,55,30,1,7,4,8.1,Yes,Yes,Yes,No,5,5.3,17,0
S04138,2,18,Female,58,5.25,77,68,19,0,3,6,6.5,No,Yes,No,No,6,4.7,31,0
S04139,4,19,Female,67,5.63,55,61,1,0,5,2,7.1,Yes,Yes,Yes,Yes,6,3.9,16,1
S04140,1,20,Male,98,7.76,90,100,14,0,6,6,6.0,Yes,Yes,Yes,Yes,4,6.9,25,0
S04141,5,22,Female,86,5.68,54,100,18,3,5,4,6.5,Yes,Yes,No,Yes,8,6.3,32,0
S04142,6,23,Female,64,8.06,78,61,12,3,5,3,5.1,No,Yes,Yes,No,7,5.8,52,1
S04143,1,24,Male,64,7.09,72,88,6,2,3,4,8.1,Yes,Yes,No,Yes,5,3.8,25,1
S04144,3,19,Female,51,6.6,44,82,18,0,4,9,7.5,Yes,Yes,No,No,4,5.0,22,0
S04145,6,20,Male,87,6.15,68,53,13,1,1,8,8.8,Yes,Yes,Yes,No,9,5.4,56,0
S04146,3,20,Female,83,7.17,55,98,1,0,8,6,6.2,Yes,Yes,No,No,6,4.5,30,0
S04147,4,21,Female,92,8.49,77,97,23,1,7,5,6.1,Yes,Yes,Yes,No,5,5.4,34,0
S04148,8,19,Male,82,7.58,52,66,29,0,6,8,7.7,Yes,Yes,Yes,No,5,3.9,43,0
S04149,3,24,Male,87,8.58,93,88,13,0,7,3,6.7,No,Yes,Yes,No,4,4.7,34,0
S04150,3,18,Male,80,7.19,72,74,20,1,6,7,8.2,Yes,No,Yes,No,5,6.5,31,0
S04151,5,22,Male,71,7.38,81,82,7,4,5,7,6.2,Yes,Yes,Yes,No,7,7.2,50,0
S04152,3,20,Male,71,5.65,67,73,9,1,8,4,8.0,Yes,Yes,Yes,Yes,6,4.2,13,1
S04153,4,20,Female,77,6.45,69,76,21,3,3,2,6.1,Yes,Yes,No,Yes,7,1.2,36,0
S04154,3,23,Male,80,7.67,89,59,8,2,6,5,9.4,Yes,No,Yes,Yes,6,4.4,49,0
S04155,4,21,Male,88,8.7,65,51,12,2,2,7,7.2,Yes,Yes,Yes,No,5,8.2,39,0
S04156,8,21,Male,81,5.62,57,44,21,0,4,5,5.3,Yes,Yes,No,No,5,3.4,59,0
S04157,1,22,Male,70,6.05,81,40,23,0,3,7,7.1,Yes,Yes,No,No,6,3.9,66,0
S04158,6,23,Female,89,7.4,75,95,35,0,1,6,8.4,Yes,Yes,Yes,Yes,2,5.4,42,0
S04159,1,17,Female,62,7.82,65,45,3,3,8,4,5.2,Yes,Yes,No,No,3,6.8,77,1
S04160,7,19,Male,87,6.9,52,95,15,1,5,3,6.6,Yes,Yes,No,No,4,3.3,44,0
S04161,6,17,Female,65,8.32,60,92,13,0,1,4,8.1,Yes,Yes,Yes,No,6,5.2,78,0
S04162,6,23,Female,73,6.3,63,80,24,1,2,8,7.1,Yes,Yes,No,No,4,7.5,52,0
S04163,1,24,Male,87,7.23,92,59,15,1,2,6,6.5,No,Yes,No,Yes,7,3.5,17,0
S04164,8,17,Male,81,7.3,65,100,1,1,5,5,6.9,Yes,No,Yes,No,7,6.9,28,0
S04165,7,24,Male,86,8.58,63,71,12,1,5,3,4.9,Yes,Yes,Yes,No,6,8.0,45,0
S04166,3,22,Male,82,6.49,83,72,11,1,7,4,8.8,Yes,No,No,No,5,3.5,18,0
S04167,5,17,Female,81,7.61,70,66,14,2,3,3,7.4,Yes,Yes,No,No,5,9.2,0,0
S04168,2,20,Male,69,7.37,44,35,16,0,3,3,7.2,No,Yes,Yes,No,5,3.7,35,1
S04169,2,22,Female,73,7.62,81,39,4,0,10,6,7.0,No,Yes,Yes,Yes,3,3.5,27,1
S04170,4,19,Female,69,8.67,60,82,11,0,6,1,8.5,Yes,Yes,No,No,5,6.9,42,0
S04171,1,22,Female,90,7.22,61,84,26,0,6,6,5.7,Yes,Yes,No,Yes,7,1.1,12,0
S04172,6,18,Male,61,8.94,100,81,21,2,7,5,6.0,Yes,Yes,Yes,No,7,6.3,46,0
S04173,1,24,Male,81,7.3,70,80,13,0,5,7,7.4,Yes,Yes,Yes,No,5,6.6,31,0
S04174,4,23,Male,95,8.96,82,100,6,0,5,5,7.5,Yes,Yes,No,No,4,7.1,12,0
S04175,2,23,Male,71,7.15,59,100,3,1,4,7,7.1,No,Yes,Yes,Yes,1,3.3,33,0
S04176,3,19,Female,87,7.23,76,93,11,2,3,1,7.5,Yes,No,Yes,No,4,6.3,56,0
S04177,5,20,Female,73,7.87,71,76,16,0,4,9,7.4,Yes,Yes,No,No,5,4.5,39,0
S04178,1,24,Male,91,7.22,92,86,13,0,5,6,7.0,No,Yes,Yes,No,7,6.0,45,0
S04179,2,23,Female,78,7.63,77,45,16,1,5,6,7.6,Yes,Yes,Yes,Yes,7,3.6,37,0
S04180,7,23,Female,88,6.27,63,74,6,0,7,7,7.0,No,Yes,Yes,No,6,2.3,34,0
S04181,1,19,Male,86,7.08,65,60,11,0,8,4,6.8,Yes,Yes,No,No,4,6.1,46,0
S04182,8,18,Female,84,5.97,57,47,1,0,3,6,5.9,Yes,No,Yes,No,4,6.4,81,1
S04183,8,20,Female,74,8.66,80,78,20,0,2,5,8.1,Yes,Yes,No,No,5,2.4,32,0
S04184,1,22,Female,97,6.72,74,97,29,3,3,10,6.5,Yes,No,No,No,4,6.5,39,0
S04185,3,18,Male,68,7.52,80,93,25,2,2,6,7.4,No,Yes,Yes,Yes,5,5.7,51,0
S04186,8,17,Female,61,6.89,76,75,22,0,4,4,6.4,No,Yes,Yes,Yes,6,7.5,43,0
S04187,5,20,Male,77,5.72,63,71,11,0,6,7,5.4,Yes,Yes,Yes,No,3,2.7,7,0
S04188,1,17,Female,88,6.48,71,79,17,1,4,4,6.1,Yes,Yes,Yes,No,7,3.8,0,0
S04189,4,18,Male,66,8.67,41,58,27,1,6,3,7.1,Yes,Yes,No,No,6,3.7,35,1
S04190,1,17,Male,70,6.06,49,48,7,3,1,4,4.8,Yes,Yes,Yes,No,4,9.3,0,1
S04191,3,21,Male,62,7.68,42,68,9,1,1,5,6.2,No,Yes,No,No,7,7.5,45,0
S04192,6,23,Female,84,7.71,84,96,16,2,1,6,7.5,No,Yes,Yes,Yes,6,5.1,42,0
S04193,7,17,Male,69,8.25,91,60,24,0,5,7,7.6,Yes,Yes,No,No,8,4.8,0,0
S04194,6,19,Male,77,5.89,71,75,19,1,6,2,7.4,Yes,Yes,No,No,6,5.1,57,0
S04195,4,20,Female,91,9.24,100,83,17,1,5,6,6.5,No,Yes,No,Yes,10,4.3,35,0
S04196,6,24,Female,77,6.56,57,82,16,0,4,3,8.6,Yes,Yes,No,Yes,2,8.3,82,0
S04197,8,21,Female,59,6.74,97,60,4,2,4,4,7.4,Yes,Yes,Yes,No,6,6.2,17,1
S04198,8,19,Female,65,7.47,62,75,21,0,7,6,6.5,No,Yes,Yes,No,9,4.6,9,0
S04199,2,17,Female,55,7.76,83,56,1,0,2,4,6.1,Yes,Yes,No,No,6,6.8,13,1
S04200,8,20,Female,70,8.52,77,93,9,1,4,6,7.5,Yes,Yes,Yes,No,7,5.3,0,0
S04201,1,24,Male,83,6.84,90,61,20,0,4,6,6.0,Yes,Yes,No,No,5,9.1,23,0
S04202,2,23,Male,82,5.57,78,70,11,0,5,7,8.1,Yes,Yes,No,No,5,9.2,0,0
S04203,3,17,Male,80,6.94,78,58,25,3,3,2,8.2,No,Yes,Yes,Yes,6,7.2,42,1
S04204,2,22,Female,72,7.4,71,59,13,1,5,2,5.6,Yes,Yes,Yes,No,7,8.5,31,0
S04205,8,17,Female,86,7.97,74,54,9,0,2,5,8.8,Yes,Yes,Yes,No,6,6.8,47,0
S04206,3,21,Male,73,6.34,64,86,7,0,3,9,6.4,Yes,Yes,Yes,No,8,5.2,61,0
S04207,5,18,Male,85,8.72,55,35,12,0,1,4,6.6,No,Yes,No,Yes,7,5.5,49,0
S04208,1,21,Male,69,6.13,45,82,11,1,6,6,7.1,Yes,Yes,Yes,Yes,7,4.9,35,0
S04209,6,19,Female,85,8.81,87,80,18,0,5,5,5.6,Yes,Yes,No,No,4,4.3,22,0
S04210,7,22,Female,89,7.56,68,84,8,1,3,7,7.5,No,Yes,Yes,No,7,5.6,32,0
S04211,4,23,Male,76,6.29,82,52,19,1,5,3,6.7,Yes,Yes,No,No,6,7.4,53,0
S04212,3,17,Male,65,7.94,59,86,5,0,5,3,7.0,No,Yes,No,Yes,9,3.6,22,0
S04213,4,20,Male,94,6.61,73,84,18,1,6,5,5.7,Yes,No,No,No,7,4.2,19,0
S04214,3,17,Male,100,5.15,100,96,27,1,2,6,6.7,Yes,Yes,Yes,Yes,5,6.7,42,0
S04215,2,19,Male,80,7.77,57,45,9,2,6,1,4.9,Yes,Yes,Yes,No,8,7.9,37,1
S04216,6,23,Female,100,6.14,66,80,12,4,5,6,6.4,No,Yes,Yes,No,7,3.2,42,0
S04217,8,24,Female,87,6.87,73,92,11,0,6,1,8.7,Yes,Yes,Yes,No,3,4.9,34,0
S04218,1,20,Male,66,7.82,71,79,13,0,3,3,5.2,Yes,Yes,No,Yes,6,5.6,6,0
S04219,7,22,Male,88,8.85,76,88,23,0,3,4,8.0,Yes,Yes,Yes,Yes,6,5.2,58,0
S04220,7,18,Male,90,6.71,63,46,8,3,4,5,6.6,Yes,Yes,Yes,Yes,1,4.6,76,1
S04221,2,17,Female,83,6.5,81,86,26,0,5,5,6.3,Yes,Yes,Yes,No,5,7.2,9,0
S04222,1,24,Female,66,7.26,89,68,6,0,3,5,7.8,Yes,Yes,Yes,No,9,8.1,0,0
S04223,5,19,Male,97,8.68,83,71,18,0,7,6,5.1,Yes,Yes,Yes,No,5,1.0,31,0
S04224,5,23,Female,82,8.52,72,54,18,2,8,7,7.9,Yes,Yes,Yes,Yes,6,8.9,34,1
S04225,3,17,Female,56,7.21,64,72,19,1,6,6,4.7,Yes,No,No,No,5,4.7,10,0
S04226,3,18,Female,84,7.67,79,77,15,1,8,2,6.6,Yes,Yes,Yes,No,6,4.3,31,0
S04227,6,20,Female,62,7.72,49,61,9,0,5,6,7.7,Yes,Yes,Yes,No,5,2.4,26,0
S04228,1,17,Male,70,6.44,83,91,20,0,2,7,9.2,Yes,Yes,No,Yes,3,6.7,39,0
S04229,7,23,Female,87,5.39,89,84,3,0,3,8,7.9,Yes,Yes,No,No,4,7.2,59,0
S04230,3,22,Male,82,6.82,77,58,20,0,4,3,5.3,Yes,Yes,No,No,5,3.5,28,0
S04231,6,20,Female,74,7.56,56,76,22,0,7,4,7.3,Yes,Yes,Yes,No,3,9.2,2,0
S04232,4,24,Female,76,7.85,89,69,20,1,6,3,6.2,Yes,Yes,Yes,No,7,6.6,25,0
S04233,3,23,Female,60,6.57,77,73,24,0,5,3,7.0,Yes,Yes,No,Yes,1,7.6,12,1
S04234,8,20,Female,92,8.36,84,82,24,1,6,7,6.3,Yes,Yes,Yes,No,5,5.7,52,0
S04235,6,19,Female,59,6.02,63,44,8,2,7,5,7.5,No,Yes,Yes,Yes,4,6.8,50,1
S04236,6,21,Female,48,8.59,73,97,20,1,3,3,7.1,Yes,Yes,No,No,6,5.4,68,0
S04237,2,18,Male,90,7.28,89,100,8,0,6,6,5.5,Yes,Yes,Yes,No,5,7.4,58,0
S04238,1,22,Male,88,8.1,100,76,8,0,1,6,6.5,Yes,Yes,No,No,6,6.0,49,0
S04239,1,17,Male,94,6.09,83,71,17,1,5,5,7.8,Yes,Yes,Yes,No,5,6.2,65,0
S04240,5,24,Male,78,7.27,99,62,13,0,3,4,8.2,Yes,Yes,Yes,No,4,6.6,15,0
S04241,3,17,Female,84,8.21,87,79,26,0,10,4,6.5,No,Yes,No,No,3,6.0,26,0
